01-NOV-18 05.30 AM;501350;-1;3,4439867;-76,5212883;284;140;8;5792843689;645
01-NOV-18 05.30 AM;514084;13;3,4185283;-76,4791233;640;2841;23;5792843690;260
01-NOV-18 05.30 AM;500154;-1;3,4967617;-76,5040383;56;2472;23;5792843691;805
01-NOV-18 05.30 AM;501100;4;3,4435683;-76,49614;553;441;8;5792843692;570
01-NOV-18 05.30 AM;514258;-1;3,4504833;-76,5172133;231;2401;230;5792843693;249
01-NOV-18 05.30 AM;511277;434;3,3822117;-76,5243917;564;2121;23;5792843694;87
01-NOV-18 05.30 AM;511324;-1;3,3803367;-76,5203983;1071;3131;322;5792843695;844
01-NOV-18 05.30 AM;519133;25;3,445375;-76,5523167;453;304;303;5792843696;205
01-NOV-18 05.30 AM;511238;21;3,3806467;-76,5301733;16;2102;549;5792843697;1244
01-NOV-18 05.30 AM;516238;106;3,4129417;-76,528735;644;2102;546;5792843698;1221
01-NOV-18 05.30 AM;-1;-1;3,3709533;-76,536645;-1;-1;-1;5792843699;128
01-NOV-18 05.30 AM;518019;52;3,436755;-76,5116217;627;2273;1340;5792843700;302
01-NOV-18 05.30 AM;518019;52;3,436815;-76,5113917;627;2273;1340;5792843701;302
01-NOV-18 05.30 AM;502700;28;3,4243433;-76,4939733;141;150;358;5792843702;2
01-NOV-18 05.30 AM;518147;144;-1;-1;883;2212;14;5792843703;962
01-NOV-18 05.30 AM;504007;522;3,4905267;-76,491945;471;3351;329;5792843704;194
01-NOV-18 05.30 AM;514249;194;3,4046267;-76,4746433;744;142;13;5792843705;922
01-NOV-18 05.30 AM;513082;44;3,4670033;-76,4867983;579;3372;268;5792843706;138
01-NOV-18 05.30 AM;501402;36;3,4427417;-76,5275733;646;1571;13;5792843707;11
01-NOV-18 05.30 AM;513051;-1;3,4898983;-76,4962017;183;333;18;5792843708;906
01-NOV-18 05.30 AM;516196;33;3,39805;-76,523125;522;2212;396;5792843709;169
01-NOV-18 05.30 AM;511031;31;3,3335067;-76,53194;663;311;280;5792843710;1006
01-NOV-18 05.30 AM;519069;-1;3,4465583;-76,5349717;61;306;298;5792843711;206
01-NOV-18 05.30 AM;512204;56;3,4709717;-76,5292117;442;2242;278;5792843712;230
01-NOV-18 05.30 AM;-1;-1;3,36646;-76,5278517;829;2101;9993;5792843713;1137
01-NOV-18 05.30 AM;514033;31;3,416845;-76,4667867;874;3411;9;5792843714;935
01-NOV-18 05.30 AM;500159;-1;-1;-1;534;140;9832;5792843715;888
01-NOV-18 05.30 AM;514369;-1;3,4431367;-76,4839233;163;3442;12;5792843716;286
01-NOV-18 05.30 AM;515044;-1;3,404225;-76,501705;227;2121;19;5792843717;860
01-NOV-18 05.30 AM;519040;-1;3,452165;-76,5502567;851;302;6;5792843718;195
01-NOV-18 05.30 AM;511039;83;3,3424517;-76,5430533;929;3141;319;5792841994;296
01-NOV-18 05.30 AM;516067;-1;3,41356;-76,5328;524;272;8;5792841995;624
01-NOV-18 05.30 AM;515236;4;3,4196683;-76,501095;322;2521;2;5792841996;1081
01-NOV-18 05.30 AM;514021;31;3,4388033;-76,4767483;1073;3411;12;5792841997;934
01-NOV-18 05.30 AM;501001;1272;3,44772;-76,5274033;976;421;6;5792841998;1057
01-NOV-18 05.30 AM;500163;-1;-1;-1;534;140;9832;5792841999;888
01-NOV-18 05.30 AM;513114;-1;3,48599;-76,4957567;200;2212;20;5792842000;325
01-NOV-18 05.30 AM;500602;3644;3,4575583;-76,529455;510;437;4;5792842001;292
01-NOV-18 05.30 AM;519067;7144;3,4434467;-76,492735;913;302;9989;5792842002;265
01-NOV-18 05.30 AM;513190;-1;3,4650533;-76,49314;106;3371;10;5792842003;907
01-NOV-18 05.30 AM;513237;49;3,4908433;-76,4857017;546;3351;327;5792842004;213
01-NOV-18 05.30 AM;519078;6;3,45186;-76,5490133;552;302;346;5792842005;199
01-NOV-18 05.30 AM;517007;-1;3,4092967;-76,5423117;290;2274;334;5792842006;153
01-NOV-18 05.30 AM;514198;199;3,42606;-76,4653017;840;347;25;5792842007;255
01-NOV-18 05.30 AM;-1;-1;3,4035367;-76,4756;462;304;9993;5792842008;277
01-NOV-18 05.30 AM;511464;1266;3,381775;-76,5112817;1188;3132;5;5792842009;873
01-NOV-18 05.30 AM;519022;32;3,4331083;-76,5279433;732;272;6;5792842010;865
01-NOV-18 05.30 AM;516225;-1;3,3896817;-76,5323233;532;2102;548;5792842011;36
01-NOV-18 05.30 AM;513269;3;3,48106;-76,52504;1035;2301;8;5792842012;814
01-NOV-18 05.30 AM;500154;83;3,4438033;-76,4818517;526;2472;10;5792842013;29
01-NOV-18 05.30 AM;-1;-1;3,4591517;-76,4812433;-1;-1;-1;5792842014;168
01-NOV-18 05.30 AM;514376;-1;3,4237117;-76,48587;726;355;7;5792842015;288
01-NOV-18 05.30 AM;502801;88;3,4323683;-76,510605;143;150;6;5792842016;218
01-NOV-18 05.30 AM;-1;53;3,43085;-76,4751483;223;376;9989;5792842017;776
01-NOV-18 05.30 AM;516230;2;3,4012017;-76,5233817;197;2141;82;5792842018;50
01-NOV-18 05.30 AM;502801;88;3,4323917;-76,5106967;143;150;6;5792842019;218
01-NOV-18 05.30 AM;500203;5;3,4801767;-76,4995767;1038;2301;12;5792842020;1174
01-NOV-18 05.30 AM;511425;6;3,384435;-76,528715;694;271;1095;5792842021;1005
01-NOV-18 05.30 AM;503002;894;3,4248367;-76,4945467;141;150;358;5792842022;2
01-NOV-18 05.30 AM;518061;358;3,4249033;-76,5023017;739;2472;302;5792842023;856
01-NOV-18 05.30 AM;512078;611;3,4873367;-76,501115;525;321;11;5792842024;341
01-NOV-18 05.30 AM;-1;3390;3,4450783;-76,51141;91;303;9999;5792842025;774
01-NOV-18 05.30 AM;500168;9;3,44383;-76,4838433;1162;3441;9961;5792842026;744
01-NOV-18 05.30 AM;516089;-1;3,40892;-76,5175717;970;2524;365;5792842027;1028
01-NOV-18 05.30 AM;516194;1;3,3960083;-76,5233433;522;2212;396;5792842028;169
01-NOV-18 05.30 AM;-1;-1;3,497445;-76,500665;-1;-1;-1;5792842029;162
01-NOV-18 05.30 AM;516170;-1;3,413455;-76,5145467;669;2212;11;5792842030;794
01-NOV-18 05.30 AM;-1;-1;3,4094183;-76,5183;-1;-1;-1;5792842031;1139
01-NOV-18 05.30 AM;-1;-1;3,3670067;-76,5292017;385;3171;9987;5792842032;1049
01-NOV-18 05.30 AM;500203;32;3,4821467;-76,4976367;557;2121;320;5792842033;1168
01-NOV-18 05.30 AM;500154;4355;3,4655283;-76,484545;645;2471;9997;5792842034;1063
01-NOV-18 05.30 AM;514557;138;3,4265433;-76,47434;41;3442;15;5792842035;758
01-NOV-18 05.30 AM;511012;3;3,38254;-76,5382233;824;2101;314;5792842036;1155
01-NOV-18 05.30 AM;511228;35;3,376985;-76,5162;228;3131;9;5792842037;1127
01-NOV-18 05.30 AM;-1;-1;3,359055;-76,5235583;354;375;9995;5792842038;101
01-NOV-18 05.30 AM;500751;21;3,4530417;-76,531805;138;142;296;5792842039;1177
01-NOV-18 05.30 AM;511471;13;3,3817683;-76,5111433;1188;3132;5;5792842040;873
01-NOV-18 05.30 AM;513048;33;3,48681;-76,49735;746;2273;1334;5792842041;326
01-NOV-18 05.30 AM;513267;328;3,48106;-76,52504;1035;2301;8;5792842042;814
01-NOV-18 05.30 AM;518189;272;3,432935;-76,496735;440;385;281;5792842043;283
01-NOV-18 05.30 AM;513214;-1;3,4794083;-76,4962917;79;336;227;5792842044;1214
01-NOV-18 05.30 AM;513252;19;3,48713;-76,5007683;1040;2301;369;5792842045;638
01-NOV-18 05.30 AM;519082;-1;3,44049;-76,5371717;7;303;6;5792842046;188
01-NOV-18 05.30 AM;502801;94;3,43261;-76,5111633;143;150;6;5792842047;218
01-NOV-18 05.30 AM;514210;32;3,4224;-76,4661083;716;142;10;5792842048;923
01-NOV-18 05.30 AM;502201;19;3,3730783;-76,5408333;1019;421;14;5792842049;1122
01-NOV-18 05.30 AM;502851;21;3,4330417;-76,5117433;143;150;6;5792842050;218
01-NOV-18 05.30 AM;501403;336;3,4431;-76,5237933;24;1472;574;5792842051;303
01-NOV-18 05.30 AM;513203;1;3,4852717;-76,4942317;419;2241;5;5792842052;165
01-NOV-18 05.30 AM;514249;-1;3,4033283;-76,4735133;744;142;13;5792842053;922
01-NOV-18 05.30 AM;516200;32;3,39799;-76,5309383;375;377;5;5792842054;869
01-NOV-18 05.30 AM;516200;32;3,39799;-76,5309383;375;377;5;5792842055;869
01-NOV-18 05.30 AM;502100;8;-1;-1;43;2274;1;5792842056;1102
01-NOV-18 05.30 AM;519069;-1;3,4488733;-76,5372733;61;306;298;5792842057;206
01-NOV-18 05.30 AM;-1;-1;3,4132233;-76,5480133;-1;-1;-1;5792842058;1132
01-NOV-18 05.30 AM;513292;-1;3,461595;-76,5047117;212;2402;6;5792842059;649
01-NOV-18 05.30 AM;514084;17;3,4187983;-76,4794433;800;2842;464;5792842060;313
01-NOV-18 05.30 AM;511305;428;3,37951;-76,5284117;514;2102;776;5792842061;75
01-NOV-18 05.30 AM;515174;-1;3,42623;-76,50065;1034;2801;171;5792842062;201
01-NOV-18 05.30 AM;514084;41;3,4187983;-76,4794433;800;2842;464;5792842063;313
01-NOV-18 05.30 AM;514369;-1;3,4405083;-76,4838117;163;3442;12;5792842064;286
01-NOV-18 05.30 AM;502651;-1;3,4214183;-76,490455;391;452;357;5792842065;233
01-NOV-18 05.30 AM;511313;5;3,40578;-76,53732;318;271;929;5792842066;1124
01-NOV-18 05.30 AM;517007;-1;3,40952;-76,5422367;290;2274;334;5792842067;153
01-NOV-18 05.30 AM;500603;433;3,4603;-76,5275933;884;2524;8;5792842068;409
01-NOV-18 05.30 AM;502651;-1;3,421645;-76,4906667;879;2842;17;5792842069;847
01-NOV-18 05.30 AM;511347;385;3,3524667;-76,530265;1067;311;11;5792842070;1154
01-NOV-18 05.30 AM;-1;-1;3,361305;-76,5191217;-1;-1;-1;5792842071;55
01-NOV-18 05.30 AM;519133;4;3,4450533;-76,5530233;453;304;303;5792842072;205
01-NOV-18 05.30 AM;511238;-1;3,3806733;-76,5294017;16;2102;549;5792842073;1244
01-NOV-18 05.30 AM;516238;33;3,4122467;-76,5289833;644;2102;546;5792842074;1221
01-NOV-18 05.30 AM;502314;-1;3,3666733;-76,52815;130;318;9921;5792842075;189
01-NOV-18 05.30 AM;514206;5;3,4065067;-76,4750517;424;357;4;5792842076;284
01-NOV-18 05.30 AM;512022;-1;3,4724333;-76,5208367;673;452;437;5792842077;161
01-NOV-18 05.30 AM;513234;32;3,4613517;-76,507395;22;2242;8;5792842078;813
01-NOV-18 05.30 AM;513234;35;3,4613517;-76,507395;22;2242;8;5792842079;813
01-NOV-18 05.30 AM;515153;32;3,40628;-76,514745;234;2141;84;5792842080;37
